"binding","label"
"http://dbpedia.org/resource/British_Antarctic_Survey","British Antarctic Survey"
"http://dbpedia.org/resource/British_Antarctic_Territory","Territorio antartico britannico"
"http://dbpedia.org/resource/British_Columbia","Columbia Britannica"
"http://dbpedia.org/resource/British_Guiana","Guyana britannica"
"http://dbpedia.org/resource/British_North_America","Nord America Britannico"
"http://dbpedia.org/resource/British_Virgin_Islands","Isole Vergini britanniche"
"http://dbpedia.org/resource/British_West_Africa","Africa Occidentale Britannica"
"http://dbpedia.org/resource/British_West_Indies","Indie occidentali britanniche"
"http://dbpedia.org/resource/Brunei","Brunei"
"http://dbpedia.org/resource/Buckinghamshire","Buckinghamshire"
"http://dbpedia.org/resource/Bulgaria","Bulgaria"
"http://dbpedia.org/resource/Bunte_Republik_Neustadt","Bunte Republik Neustadt"
"http://dbpedia.org/resource/Burkina_Faso","Burkina Faso"
"http://dbpedia.org/resource/Burundi","Burundi"
"http://dbpedia.org/resource/Canton_of_Bern","Canton Berna"
"http://dbpedia.org/resource/Classical_Athens","Atene"
"http://dbpedia.org/resource/Classical_Athens","Atene (città antica)"
"http://dbpedia.org/resource/Confederate_Arizona","Territorio Confederato dell'Arizona"
"http://dbpedia.org/resource/County_of_Apulia_and_Calabria","Ducato di Puglia e Calabria"
"http://dbpedia.org/resource/County_of_Artois","Contea d'Artois"
"http://dbpedia.org/resource/County_of_Barcelona","Contea di Barcellona"
"http://dbpedia.org/resource/Crown_of_Aragon","Corona d'Aragona"
"http://dbpedia.org/resource/Duchy_of_Anhalt","Ducato di Anhalt"
"http://dbpedia.org/resource/Duchy_of_Aquitaine","Ducato d'Aquitania"
"http://dbpedia.org/resource/Duchy_of_Bar","Ducato di Bar"
"http://dbpedia.org/resource/Duchy_of_the_Archipelago","Ducato di Nasso"
"http://dbpedia.org/resource/East_Anglia","Anglia orientale"
"http://dbpedia.org/resource/Eastern_Arabic_numerals","Sistema di numerazione persiano"
"http://dbpedia.org/resource/Electorate_of_Baden","Elettorato di Baden"
"http://dbpedia.org/resource/Federation_of_Arab_Republics","Federazione delle Repubbliche Arabe"
"http://dbpedia.org/resource/First_Austrian_Republic","Prima Repubblica austriaca"
"http://dbpedia.org/resource/First_Republic_of_Armenia","Prima Repubblica di Armenia"
"http://dbpedia.org/resource/Forest_of_Argonne","Argonne"
"http://dbpedia.org/resource/Free_State_of_Anhalt","Stato libero di Anhalt"
"http://dbpedia.org/resource/Gallia_Aquitania","Gallia Aquitania"
"http://dbpedia.org/resource/Gaza_Strip","Striscia di Gaza"
"http://dbpedia.org/resource/Grand_Duchy_of_Avram","Granducato di Avram"
"http://dbpedia.org/resource/Grand_Duchy_of_Baden","Baden (regione storica)"
"http://dbpedia.org/resource/Grand_Duchy_of_Baden","Granducato di Baden"
"http://dbpedia.org/resource/Grand_Duchy_of_Baden","Repubblica di Baden"
"http://dbpedia.org/resource/Hatra","Hatra"
"http://dbpedia.org/resource/House_of_Ascania","Ascanidi"
"http://dbpedia.org/resource/House_of_Aviz","Aviz"
"http://dbpedia.org/resource/Khadir_and_Bangar","Khaddar"
"http://dbpedia.org/resource/Kingdom_of_Aragon","Regno d'Aragona"
"http://dbpedia.org/resource/Kingdom_of_Armenia_(antiquity)","Regno d'Armenia"
"http://dbpedia.org/resource/Kingdom_of_Artsakh","Regno di Artsakh"
"http://dbpedia.org/resource/Kingdom_of_Asturias","Regno delle Asturie"
"http://dbpedia.org/resource/Kingdom_of_Banggai","Regno di Banggai"
"http://dbpedia.org/resource/Kingdom_of_East_Anglia","Regno dell'Anglia orientale"
"http://dbpedia.org/resource/Lesser_Antilles","Piccole Antille"
"http://dbpedia.org/resource/Margraviate_of_Baden","Margraviato del Baden"
"http://dbpedia.org/resource/Mount_Athos","Monte Athos"
"http://dbpedia.org/resource/Neo-Babylonian_Empire","Impero Neo-Babilonese"
"http://dbpedia.org/resource/Neo-Babylonian_Empire","Civiltà babilonese"
"http://dbpedia.org/resource/Palestinian_National_Authority","Terra di Israele"
"http://dbpedia.org/resource/Palestinian_National_Authority","Stato di Palestina"
"http://dbpedia.org/resource/Palestinian_National_Authority","Palestina"
"http://dbpedia.org/resource/Palestinian_National_Authority","Autorità Nazionale Palestinese"
"http://dbpedia.org/resource/Palestinian_National_Authority","Territori palestinesi"
"http://dbpedia.org/resource/Pannonian_Avars","Avari"
"http://dbpedia.org/resource/Portuguese_Angola","Africa Occidentale Portoghese"
"http://dbpedia.org/resource/Prince-Bishopric_of_Augsburg","Principato vescovile di Augusta"
"http://dbpedia.org/resource/Principality_of_Anhalt","Principato di Anhalt"
"http://dbpedia.org/resource/Principality_of_Anhalt-Aschersleben","Principato di Anhalt-Aschersleben"
"http://dbpedia.org/resource/Principality_of_Anhalt-Zerbst","Anhalt-Zerbst"
"http://dbpedia.org/resource/Principality_of_Ansbach","Principato di Ansbach"
"http://dbpedia.org/resource/Principality_of_Antioch","Principato d'Antiochia"
"http://dbpedia.org/resource/Principality_of_Auersperg","Principato di Auersperg"
"http://dbpedia.org/resource/Principality_of_Auersperg","Auersperg"
"http://dbpedia.org/resource/Republic_of_Ararat","Repubblica di Ararat"
"http://dbpedia.org/resource/Republic_of_Artsakh","Repubblica dell'Artsakh"
"http://dbpedia.org/resource/Republic_of_Baden","Baden (regione storica)"
"http://dbpedia.org/resource/Republic_of_Baden","Granducato di Baden"
"http://dbpedia.org/resource/Republic_of_Baden","Repubblica di Baden"
"http://dbpedia.org/resource/Republic_of_Baja_California","Repubblica della Bassa California"
"http://dbpedia.org/resource/Saint_Barthélemy","Saint-Barthélemy (collettività d'oltremare)"
"http://dbpedia.org/resource/Saudi_Arabia","Arabia Saudita"
"http://dbpedia.org/resource/Sultanate_of_Banjar","Sultanato di Banjar"
"http://dbpedia.org/resource/The_Australian","The Australian"
"http://dbpedia.org/resource/The_Bahamas","Bahamas"
"http://dbpedia.org/resource/United_Arab_Republic","Repubblica Araba Unita"
"http://dbpedia.org/resource/Württemberg-Baden","Württemberg-Baden"
"http://dbpedia.org/resource/Yemen_Arab_Republic","Repubblica Araba dello Yemen"
"http://dbpedia.org/resource/Anatolian_beyliks","Beilicati turchi d'Anatolia"
"http://dbpedia.org/resource/Autonomous_Region_of_Bougainville","Regione autonoma di Bougainville"
"http://dbpedia.org/resource/Basque_Country_(greater_region)","Governo basco"
"http://dbpedia.org/resource/Basque_Country_(greater_region)","Paesi Baschi"
"http://dbpedia.org/resource/Basque_Country_(greater_region)","Paese basco"
"http://dbpedia.org/resource/Bataan_Peninsula","Penisola di Bataan"
"http://dbpedia.org/resource/Batavia,_Dutch_East_Indies","Batavia (Indie orientali olandesi)"
"http://dbpedia.org/resource/Batavian_Republic","Repubblica Batava"
"http://dbpedia.org/resource/Bavarian_Soviet_Republic","Repubblica Bavarese dei Consigli"
"http://dbpedia.org/resource/Beira_Alta_Province","Beira Alta"
"http://dbpedia.org/resource/Beirut_Vilayet","Vilayet di Beirut"
"http://dbpedia.org/resource/Beja_State","Bija (fiume)"
"http://dbpedia.org/resource/Beja_State","Bija (stato)"
"http://dbpedia.org/resource/Belarus","Bielorussia"
"http://dbpedia.org/resource/Belarusians","Bielorussi"
"http://dbpedia.org/resource/Belle_Époque","Belle Époque"
"http://dbpedia.org/resource/Belz_(Hasidic_dynasty)","Chassidut Belz"
"http://dbpedia.org/resource/Bengal","Bengala"
"http://dbpedia.org/resource/Bentheim-Steinfurt","Bentheim-Steinfurt"
"http://dbpedia.org/resource/Bereg_County","Comitato di Bereg"
"http://dbpedia.org/resource/Bering_Strait","Stretto di Bering"
"http://dbpedia.org/resource/Bermuda_national_cricket_team","Nazionale di cricket di Bermuda"
"http://dbpedia.org/resource/Bernicia","Regno di Bernicia"
"http://dbpedia.org/resource/Bessarabia_Governorate","Governatorato della Bessarabia"
"http://dbpedia.org/resource/Bessarabian_Soviet_Socialist_Republic","Repubblica Socialista Sovietica di Bessarabia"
"http://dbpedia.org/resource/Bethlehem","Betlemme"
"http://dbpedia.org/resource/Bethlehem","Bethlehem (gruppo musicale tedesco)"
"http://dbpedia.org/resource/Beylik_of_Dulkadir","Dulqadiridi"
"http://dbpedia.org/resource/Beylik_of_Erzincan","Beilicato di Erzincan"
"http://dbpedia.org/resource/Bharatpur_State","Bharatpur (stato)"
"http://dbpedia.org/resource/Bidar_Sultanate","Sultanato di Bidar"
"http://dbpedia.org/resource/Big_Sur","Big Sur"
"http://dbpedia.org/resource/Bihar_County","Provincia di Hajdú-Bihar"
"http://dbpedia.org/resource/Bihar_County","Comitato di Bihar"
"http://dbpedia.org/resource/Bikaner_State","Bikaner"
"http://dbpedia.org/resource/Bikaner_State","Bikaner (stato)"
"http://dbpedia.org/resource/Bish","Bish"
"http://dbpedia.org/resource/Blue_hour","Ora blu"
"http://dbpedia.org/resource/Boina_Kingdom","Regno di Boina"
"http://dbpedia.org/resource/Bombay_Presidency","Presidenza di Bombay"
"http://dbpedia.org/resource/Bone_state","Regno di Bone"
"http://dbpedia.org/resource/Bono_state","Bonoman"
"http://dbpedia.org/resource/Bophuthatswana","Bophuthatswana"
"http://dbpedia.org/resource/Borneo","Borneo"
"http://dbpedia.org/resource/Bosnia_Eyalet","Eyalet di Bosnia"
"http://dbpedia.org/resource/Bosnia_Vilayet","Vilayet di Bosnia"
"http://dbpedia.org/resource/Bougainville_Island","Bougainville (isola)"
"http://dbpedia.org/resource/Bourbon_Restoration","Restaurazione borbonica"
"http://dbpedia.org/resource/Bourbon_Restoration_in_France","Restaurazione francese"
"http://dbpedia.org/resource/British_Indian_Ocean_Territory","Isole Chagos"
"http://dbpedia.org/resource/British_Indian_Ocean_Territory","Territorio britannico dell'Oceano Indiano"
"http://dbpedia.org/resource/British_Olympic_Association","British Olympic Association"
"http://dbpedia.org/resource/County_of_Bentheim","Contea di Bentheim"
"http://dbpedia.org/resource/County_of_Boulogne","Contea di Boulogne"
"http://dbpedia.org/resource/Duchy_of_Bavaria","Ducato di Baviera"
"http://dbpedia.org/resource/Duchy_of_Bohemia","Ducato di Boemia"
"http://dbpedia.org/resource/Duchy_of_Bouillon","Ducato di Bouillon"
"http://dbpedia.org/resource/East_Berlin","Berlino"
"http://dbpedia.org/resource/East_Berlin","Berlino Ovest"
"http://dbpedia.org/resource/East_Berlin","Berlino Est"
"http://dbpedia.org/resource/Electorate_of_Bavaria","Elettorato di Baviera"
"http://dbpedia.org/resource/Gallia_Belgica","Gallia Belgica"
"http://dbpedia.org/resource/Grand_Duchy_of_Berg","Granducato di Berg (1806-1813)"
"http://dbpedia.org/resource/House_of_Bonaparte","Bonaparte (famiglia)"
"http://dbpedia.org/resource/House_of_Bourbon","Borbone"
"http://dbpedia.org/resource/John_Desmond_Bernal","John Desmond Bernal"
"http://dbpedia.org/resource/Kingdom_of_Bavaria","Regno di Baviera"
"http://dbpedia.org/resource/Kingdom_of_Benin","Regno del Benin"
"http://dbpedia.org/resource/Kingdom_of_Bohemia","Boemia"
"http://dbpedia.org/resource/Kingdom_of_Bohemia","Regno di Boemia"
"http://dbpedia.org/resource/Kingdom_of_Bora_Bora","Regno di Bora Bora"
"http://dbpedia.org/resource/Kingdom_of_Bosnia","Regno di Bosnia"
"http://dbpedia.org/resource/Lands_of_the_Bohemian_Crown","Corona di Boemia"
"http://dbpedia.org/resource/Massachusetts_Bay_Colony","Provincia della Massachusetts Bay"
"http://dbpedia.org/resource/Massachusetts_Bay_Colony","Colonia della Baia del Massachusetts"
"http://dbpedia.org/resource/Republic_of_Bosnia_and_Herzegovina","Repubblica di Bosnia ed Erzegovina"
"http://dbpedia.org/resource/Republic_of_Bosnia_and_Herzegovina","Repubblica Serba di Bosnia ed Erzegovina"
"http://dbpedia.org/resource/Socialist_Republic_of_Bosnia_and_Herzegovina","Repubblica Socialista di Bosnia ed Erzegovina"
"http://dbpedia.org/resource/West_Berlin","Berlino"
"http://dbpedia.org/resource/West_Berlin","Berlino Ovest"
"http://dbpedia.org/resource/West_Berlin","Berlino Est"
"http://dbpedia.org/resource/British_Academy","British Academy"
"http://dbpedia.org/resource/British_Hong_Kong","Hong Kong britannico"
"http://dbpedia.org/resource/British_Leeward_Islands","Isole Sottovento britanniche"
"http://dbpedia.org/resource/British_Malaya","Malesia britannica"
"http://dbpedia.org/resource/British_Raj","Impero anglo-indiano"
"http://dbpedia.org/resource/British_Somaliland","Somalia britannica"
"http://dbpedia.org/resource/British_Western_Pacific_Territories","Territori britannici del Pacifico occidentale"
"http://dbpedia.org/resource/British_occupation_of_the_Faroe_Islands","Occupazione britannica delle isole Fær Øer"
"http://dbpedia.org/resource/British_rule_in_Burma","Governo britannico in Birmania"
"http://dbpedia.org/resource/Bruneian_Empire","Impero del Brunei"
"http://dbpedia.org/resource/Buchau_Abbey","Abbazia di Buchau"
"http://dbpedia.org/resource/Buddhism","Buddhismo"
"http://dbpedia.org/resource/Budin_Eyalet","Eyalet di Budin"
"http://dbpedia.org/resource/Buganda","Buganda"
"http://dbpedia.org/resource/Bulgaria_women's_national_volleyball_team","Nazionale di pallavolo femminile della Bulgaria"
"http://dbpedia.org/resource/Buliisa_District","Distretto di Buliisa"
"http://dbpedia.org/resource/Bundi_State","Bundi (stato)"
"http://dbpedia.org/resource/Bunyoro","Bunyoro"
"http://dbpedia.org/resource/Burgraviate_of_Nuremberg","Burgraviato di Norimberga"
"http://dbpedia.org/resource/Burmese_Way_to_Socialism","Repubblica Socialista dell'Unione della Birmania"
"http://dbpedia.org/resource/Burtscheid_Abbey","Abbazia di Burtscheid"
"http://dbpedia.org/resource/Buskerud","Buskerud"
"http://dbpedia.org/resource/Busoga","Busoga"
"http://dbpedia.org/resource/Buxheim_Charterhouse","Priorato di Buxheim"
"http://dbpedia.org/resource/Buyid_dynasty","Buwayhidi"
"http://dbpedia.org/resource/Byzantine_Empire_under_the_Constantinian_and_Valentinianic_dynasties","Impero bizantino durante le dinastie costantiniana e valentiniana"
"http://dbpedia.org/resource/Bács-Bodrog_County","Comitato di Bács-Bodrog"
"http://dbpedia.org/resource/Cabo_de_Gata","Cabo de Gata"
"http://dbpedia.org/resource/Colony_of_Rhode_Island_and_Providence_Plantations","Colonia di Rhode Island e delle Piantagioni di Providence"
"http://dbpedia.org/resource/Diocese_of_Pontus","Ponto (diocesi)"
"http://dbpedia.org/resource/Duchy_of_Pless","Principato di Pleß"
"http://dbpedia.org/resource/Duchy_of_Prussia","Ducato di Prussia"
"http://dbpedia.org/resource/East_Prussia","Prussia Orientale"
"http://dbpedia.org/resource/Free_State_of_Prussia","Stato libero di Prussia"
"http://dbpedia.org/resource/Fujian_People's_Government","Governo del popolo del Fujian"
"http://dbpedia.org/resource/Grand_Duchy_of_Posen","Granducato di Posen"
"http://dbpedia.org/resource/Great_Perm","Permia"
"http://dbpedia.org/resource/Kingdom_of_Poland_(1917–1918)","Regno di Polonia (1916-1918)"
"http://dbpedia.org/resource/Kingdom_of_Pontus","Regno del Ponto"
"http://dbpedia.org/resource/Kingdom_of_Portugal","Regno del Portogallo"
"http://dbpedia.org/resource/Kingdom_of_Prussia","Ordine teutonico"
"http://dbpedia.org/resource/Kingdom_of_Prussia","Regno di Prussia"
"http://dbpedia.org/resource/Kingdom_of_Prussia","Stato monastico dei Cavalieri Teutonici"
"http://dbpedia.org/resource/Kingdom_of_Prussia","Prussia"
"http://dbpedia.org/resource/Kingdom_of_Prussia","Antica Prussia"
"http://dbpedia.org/resource/Land_of_Punt","Paese di Punt"
"http://dbpedia.org/resource/League_of_Prizren","Lega di Prizren"
"http://dbpedia.org/resource/Lord_Protector","Lord protettore"
"http://dbpedia.org/resource/Nemo_dat_quod_non_habet","Nemo plus iuris in alium transferre potest quam ipse habet"
"http://dbpedia.org/resource/Pax_Romana","Pax romana"
"http://dbpedia.org/resource/Pennell_Coast","Costa di Pennell"
"http://dbpedia.org/resource/Pentecost","Pentecoste"
"http://dbpedia.org/resource/People","Popolo"
"http://dbpedia.org/resource/Pergamon","Pergamo"
"http://dbpedia.org/resource/Pergamon","Bergama"
"http://dbpedia.org/resource/Pergamon","Distretto di Bergama"
"http://dbpedia.org/resource/Perm_Governorate","Governatorato di Perm'"
"http://dbpedia.org/resource/Permian","Permiano"
"http://dbpedia.org/resource/Peruvian_cuisine","Cucina peruviana"
"http://dbpedia.org/resource/Peter_I_Island","Isola Pietro I"
"http://dbpedia.org/resource/Phayao_Kingdom","Regno di Phayao"
"http://dbpedia.org/resource/Phoenicia","Fenici"
"http://dbpedia.org/resource/Phoenicia","Fenicia"
"http://dbpedia.org/resource/Piast_dynasty","Piast"
"http://dbpedia.org/resource/Pirate","Pirateria"
"http://dbpedia.org/resource/Pirate","Contraffazione"
"http://dbpedia.org/resource/Pitcairn_Islands","Isole Pitcairn"
"http://dbpedia.org/resource/Plymouth_Colony","Colonia di Plymouth"
"http://dbpedia.org/resource/Pneumonia_severity_index","PORT score"
"http://dbpedia.org/resource/Point_(geometry)","Punto (geometria)"
"http://dbpedia.org/resource/Poles","Polacchi"
"http://dbpedia.org/resource/Polish_National_Government_(November_Uprising)","Governo nazionale polacco (rivolta di novembre)"
"http://dbpedia.org/resource/Pomo","Pomo (popolazione)"
"http://dbpedia.org/resource/Ponte_(rione_of_Rome)","Ponte (rione di Roma)"
"http://dbpedia.org/resource/Pontianak_Sultanate","Sultanato di Pontianak"
"http://dbpedia.org/resource/Port_au_Port_Peninsula","Penisola di Port-au-Port"
"http://dbpedia.org/resource/Portuguese_cuisine","Cucina portoghese"
"http://dbpedia.org/resource/Portuguese_people","Portoghesi"
"http://dbpedia.org/resource/Posavina_Canton","Cantone della Posavina"
"http://dbpedia.org/resource/Posen-West_Prussia","Posen-Prussia Occidentale"
"http://dbpedia.org/resource/Powder_River_Country","Regione del Powder River"
"http://dbpedia.org/resource/Praetorian_prefecture_of_Gaul","Prefettura del pretorio delle Gallie"
"http://dbpedia.org/resource/Praetorian_prefecture_of_Italy","Prefettura del pretorio d'Italia"
"http://dbpedia.org/resource/Presidential_Unit_Citation_(United_States)","Presidential Unit Citation"
"http://dbpedia.org/resource/Prespa","Prespa"
"http://dbpedia.org/resource/Principality_of_Piombino","Principato di Piombino"
"http://dbpedia.org/resource/Principality_of_Pontecorvo","Principato di Pontecorvo"
"http://dbpedia.org/resource/Principality_of_Serbia","Principato di Serbia"
"http://dbpedia.org/resource/Principality_of_Transylvania_(1570–1711)","Principato di Transilvania (1570-1711)"
"http://dbpedia.org/resource/Principality_of_Transylvania_(1711–1867)","Principato di Transilvania (1711-1867)"
"http://dbpedia.org/resource/Progressive_Era","Era progressista"
"http://dbpedia.org/resource/Promotion_(chess)","Promozione (scacchi)"
"http://dbpedia.org/resource/Protestantism","Protestantesimo"
"http://dbpedia.org/resource/Province_of_Pennsylvania","Provincia di Pennsylvania"
"http://dbpedia.org/resource/Province_of_Posen","Posnania"
"http://dbpedia.org/resource/Province_of_Quebec_(1763–1791)","Provincia del Quebec"
"http://dbpedia.org/resource/Provisional_Government_of_the_Republic_of_Poland","Governo provvisorio della Repubblica di Polonia"
"http://dbpedia.org/resource/Provisional_Siberian_Government_(Vladivostok)","Governo provvisorio della Siberia autonoma"
"http://dbpedia.org/resource/Prussia_(region)","Ordine teutonico"
"http://dbpedia.org/resource/Prussia_(region)","Regno di Prussia"
"http://dbpedia.org/resource/Prussia_(region)","Stato monastico dei Cavalieri Teutonici"
"http://dbpedia.org/resource/Prussia_(region)","Prussia"
"http://dbpedia.org/resource/Prussia_(region)","Antica Prussia"
"http://dbpedia.org/resource/Ptolemaic_Kingdom","Egitto tolemaico"
"http://dbpedia.org/resource/Puerto_Ricans","Portoricani"
"http://dbpedia.org/resource/Punjab_Province_(British_India)","Provincia del Punjab (India britannica)"
"http://dbpedia.org/resource/Puntland","Puntland"
"http://dbpedia.org/resource/Putnam_County,_Florida","Contea di Putnam (Florida)"
"http://dbpedia.org/resource/Pyu_city-states","Pyu"
"http://dbpedia.org/resource/Přemyslid_dynasty","Přemyslidi"
"http://dbpedia.org/resource/Qajar_dynasty","Dinastia Qajar"
"http://dbpedia.org/resource/Qara_Khitai","Kara Khitay"
"http://dbpedia.org/resource/Qasim_Khanate","Khanato di Qasim"
"http://dbpedia.org/resource/Qatar","Qatar"
"http://dbpedia.org/resource/Qi_(state)","Qi (stato)"
"http://dbpedia.org/resource/Qin_(state)","Qin (stato)"
"http://dbpedia.org/resource/Qin_dynasty","Dinastia Qin"
"http://dbpedia.org/resource/Qing_dynasty","Dinastia Qing"
"http://dbpedia.org/resource/Quisling_regime","Regime di Quisling"
"http://dbpedia.org/resource/Republic_of_Pisa","Repubblica di Pisa"
"http://dbpedia.org/resource/Royal_Air_Force","Royal Air Force"
"http://dbpedia.org/resource/Royal_Air_Force","Royal Air Force (gruppo musicale)"
"http://dbpedia.org/resource/Royal_Prussia","Prussia reale"
"http://dbpedia.org/resource/Second_Polish_Republic","Seconda Repubblica di Polonia"
"http://dbpedia.org/resource/United_Kingdom_of_Poland","Regno di Polonia (1320-1385)"
"http://dbpedia.org/resource/Viceroyalty_of_Peru","Vicereame del Perù"
"http://dbpedia.org/resource/West_Prussia","Prussia Occidentale"
"http://dbpedia.org/resource/West_Punjab","Punjab (Pakistan)"
"http://dbpedia.org/resource/Duchy_of_Teschen","Ducato di Teschen"
"http://dbpedia.org/resource/French_Sudan","Sudan francese"
"http://dbpedia.org/resource/French_Sudan","Mali"
"http://dbpedia.org/resource/Hot_swapping","Hot swap"
"http://dbpedia.org/resource/Jama'at_al-Tawhid_wal-Jihad","Jama'at al-Tawhid wa al-Jihad"
"http://dbpedia.org/resource/Kingdom_of_Strathclyde","Regno di Strathclyde"
"http://dbpedia.org/resource/Later_Tang","Dinastia Tang posteriore"
"http://dbpedia.org/resource/Ottoman_Syria","Siria ottomana"
"http://dbpedia.org/resource/Republic_of_Texas","Repubblica del Texas"
"http://dbpedia.org/resource/Roman_Syria","Siria (provincia romana)"
"http://dbpedia.org/resource/State_of_the_Teutonic_Order","Ordine teutonico"
"http://dbpedia.org/resource/State_of_the_Teutonic_Order","Regno di Prussia"
"http://dbpedia.org/resource/State_of_the_Teutonic_Order","Stato monastico dei Cavalieri Teutonici"
"http://dbpedia.org/resource/State_of_the_Teutonic_Order","Prussia"
"http://dbpedia.org/resource/State_of_the_Teutonic_Order","Antica Prussia"
"http://dbpedia.org/resource/Statelessness","Apolidia"
"http://dbpedia.org/resource/Stavropol_Krai","Territorio di Stavropol'"
"http://dbpedia.org/resource/Stolberg-Rossla","Contea di Stolberg-Roßla"
"http://dbpedia.org/resource/Stolberg-Stolberg","Stolberg-Stolberg"
"http://dbpedia.org/resource/Stolberg-Wernigerode","Stolberg-Wernigerode"
"http://dbpedia.org/resource/Stone_Age","Età della pietra"
"http://dbpedia.org/resource/Strymon_(theme)","Strymon (thema)"
"http://dbpedia.org/resource/Sudetenland","Sudetenland"
"http://dbpedia.org/resource/Suffolk","Suffolk"
"http://dbpedia.org/resource/Sui_dynasty","Dinastia Sui"
"http://dbpedia.org/resource/Sui_generis","Sui generis"
"http://dbpedia.org/resource/Sukhothai_Kingdom","Regno di Sukhothai"
"http://dbpedia.org/resource/Sultanate_of_Sulu","Sultanato di Sulu"
"http://dbpedia.org/resource/Sultanate_of_Ternate","Ternate (stato)"
"http://dbpedia.org/resource/Sumatra","Sumatra"
"http://dbpedia.org/resource/Sumer","Sumeri"
"http://dbpedia.org/resource/Sumida_River","Sumida"
"http://dbpedia.org/resource/Sunda_Kingdom","Regno di Sunda"
"http://dbpedia.org/resource/Sunda_Strait","Stretto della Sonda"
"http://dbpedia.org/resource/Supreme_Leader_of_Iran","Guida suprema dell'Iran"
"http://dbpedia.org/resource/Surakarta_Sunanate","Sunanato di Surakarta"
"http://dbpedia.org/resource/Suruga_Province","Suruga (provincia)"
"http://dbpedia.org/resource/Sussex","Sussex"
"http://dbpedia.org/resource/Sussex","Sussex (Virginia)"
"http://dbpedia.org/resource/Swat_(princely_state)","Swat (stato)"
"http://dbpedia.org/resource/Swedes","Svedesi"
"http://dbpedia.org/resource/Swiss_people","Svizzeri"
"http://dbpedia.org/resource/Syria_(region)","Siria (regione storica)"
"http://dbpedia.org/resource/Syria_Vilayet","Vilayet di Siria"
"http://dbpedia.org/resource/Syriac_Christianity","Cristianesimo siriaco"
"http://dbpedia.org/resource/Szilágy_County","Comitato di Szilágy"
"http://dbpedia.org/resource/São_João_da_Madeira","São João da Madeira"
"http://dbpedia.org/resource/Taconic_orogeny","Orogenesi taconiana"
"http://dbpedia.org/resource/Tahiti","Tahiti"
"http://dbpedia.org/resource/Tahltan","Tahltan"
"http://dbpedia.org/resource/Taifa","Taifa"
"http://dbpedia.org/resource/Tainan_County","Contea di Tainan"
"http://dbpedia.org/resource/Taiwan","Repubblica di Cina (1912-1949)"
"http://dbpedia.org/resource/Taiwan","Taiwan"
"http://dbpedia.org/resource/Taiwan","Repubblica di Cina"
"http://dbpedia.org/resource/Taiwan","Isola di Formosa"
"http://dbpedia.org/resource/Taiwanese_cuisine","Cucina taiwanese"
"http://dbpedia.org/resource/Taiwanese_cuisine","Cultura di Taiwan"
"http://dbpedia.org/resource/Tajik_Soviet_Socialist_Republic","Repubblica Socialista Sovietica Tagika"
"http://dbpedia.org/resource/Tajikistan","Tagikistan"
"http://dbpedia.org/resource/Taliban","Talebani"
"http://dbpedia.org/resource/Talysh-Mughan_Autonomous_Republic","Repubblica autonoma Talysh-Mugan"
"http://dbpedia.org/resource/Talysh_Khanate","Khanato taliscio"
"http://dbpedia.org/resource/Tang_dynasty","Dinastia Tang"
"http://dbpedia.org/resource/Tanganyika","Tanganica"
"http://dbpedia.org/resource/Tanganyika_(1961–1964)","Tanganica (stato)"
"http://dbpedia.org/resource/Tanganyika_(territory)","Territorio del Tanganica"
"http://dbpedia.org/resource/Tangier_International_Zone","Zona internazionale di Tangeri"
"http://dbpedia.org/resource/Tanzania","Tanzania"
"http://dbpedia.org/resource/Taos_Pueblo","Pueblo di Taos"
"http://dbpedia.org/resource/Taos_Pueblo","Taos Pueblo (Nuovo Messico)"
"http://dbpedia.org/resource/Tarapacá_Region","Regione di Tarapacá"
"http://dbpedia.org/resource/Tarim_Basin","Bacino del Tarim"
"http://dbpedia.org/resource/Tarrafal,_Cape_Verde","Tarrafal"
"http://dbpedia.org/resource/Tatars","Tatari"
"http://dbpedia.org/resource/Taurida_Governorate","Governatorato della Tauride"
"http://dbpedia.org/resource/Taylor_rule","Regola di Taylor"
"http://dbpedia.org/resource/Taymyr_Autonomous_Okrug","Circondario del Tajmyr"
"http://dbpedia.org/resource/Temes_County","Comitato di Temes"
"http://dbpedia.org/resource/Tequila","Tequila"
"http://dbpedia.org/resource/Terai","Terai"
"http://dbpedia.org/resource/Terra_nullius","Terra nullius"
"http://dbpedia.org/resource/Territory_of_New_Guinea","Nuova Guinea"
"http://dbpedia.org/resource/Teton_County,_Montana","Contea di Teton (Montana)"
"http://dbpedia.org/resource/Thai","Thai (disambigua)"
"http://dbpedia.org/resource/Thai_people","Thai"
"http://dbpedia.org/resource/Thailand","Thailandia"
"http://dbpedia.org/resource/Thais","Thais"
"http://dbpedia.org/resource/Three_Seas_Initiative","Iniziativa dei tre mari"
"http://dbpedia.org/resource/Thurn_und_Taxis","Thurn und Taxis"
"http://dbpedia.org/resource/To_be_announced","To be announced"
"http://dbpedia.org/resource/Togo","Togo"
"http://dbpedia.org/resource/Tokelau","Tokelau"
"http://dbpedia.org/resource/Tonga","Tonga"
"http://dbpedia.org/resource/Transgender","Transgender"
"http://dbpedia.org/resource/Transitional_Government_of_Ethiopia","Governo di transizione dell'Etiopia"
"http://dbpedia.org/resource/Trinidad_and_Tobago","Trinidad e Tobago"
"http://dbpedia.org/resource/Tunisia","Tunisia"
"http://dbpedia.org/resource/Turkey","Turchia"
